	featureCounts on dataset 196 and 292: Counts	featureCounts on dataset 196 and 296: Counts	featureCounts on dataset 196 and 300: Counts	featureCounts on dataset 196 and 304: Counts	featureCounts on dataset 196 and 290: Counts	featureCounts on dataset 196 and 294: Counts	featureCounts on dataset 196 and 298: Counts	featureCounts on dataset 196 and 302: Counts
ENSG00000260123.2	1.37071367570334	1.93987196540768	4.6849639560684	2.97022399892833	0.83664036710238	3.72164754679053	0	3.3794460340402
ENSG00000261407.2	0	0	0	1.98014933261888	1.67328073420476	0	0	0
ENSG00000140526.18	1507.09968643582	1496.61122131203	1098.62404769804	1868.27089532592	1956.06517828536	1969.68196413889	1889.58375766779	1342.76655752531
ENSG00000239151.1	0	0	0	0	0	0	0	0
ENSG00000259699.2	0	0	2.3424819780342	0	0	0	1.49966964894269	0
ENSG00000259948.2	0	0	0	0	0	0	0	0
ENSG00000140522.12	5.48285470281334	0	0	0	52.7083431274499	0.930411886697632	0	2.25296402269347
ENSG00000140525.20	185.731703057802	207.566300298622	72.6169413190603	173.263066604152	1384.63980755444	739.677449924618	578.872484491879	281.620502836684
ENSG00000140521.18	901.929598612795	852.573728796676	843.293512092313	897.997722342664	1218.14837450107	1381.66165174598	1000.27965584478	956.383227633378
ENSG00000275101.1	0	0	0	0	0	0	0	0
ENSG00000291307.1	0	0	0	0	0	0	0	0
ENSG00000261441.1	9.59499572992335	1.93987196540768	10.5411689011539	1.98014933261888	3.34656146840952	2.7912356600929	0	9.01185609077388
ENSG00000279708.1	0	0	0	0	0	0	0	0
ENSG00000287717.1	0	0	0	0	0	0	0	0
ENSG00000255571.10	137.756724408185	126.091677751499	58.5620494508551	105.93798929511	117.966291761436	101.414895650042	86.9808396386762	278.241056802643
ENSG00000284329.1	0	0	0	0	0	0	0	0
ENSG00000289128.1	0	0	1.1712409890171	0	0	0	0	0
ENSG00000140519.14	11.6510662434784	7.75948786163072	7.02744593410261	0.990074666309442	189.080722965138	7.44329509358106	0	6.75889206808041
ENSG00000259218.6	0	2.90980794811152	0	0	0	0	0	1.12648201134673
ENSG00000261478.1	0	0	0	0	1.67328073420476	0	0	0
ENSG00000259713.1	0	0	0	0	0	0	0	0
ENSG00000140534.14	40.4360534332484	22.3085276021883	43.3359165936327	44.5533599839249	488.59797438779	274.471506575802	94.4791878833896	28.1620502836684
ENSG00000259615.1	0	0	0	0	0	0	0	0
ENSG00000166813.17	365.295194574939	323.958618223083	308.036380111498	279.201055899263	653.416126706959	212.13391016706	130.471259458014	113.77468314602
ENSG00000166819.12	2676.31845181076	15453.9900124203	18832.383862406	458.404570501272	3.34656146840952	1780.80835113927	533.882395023599	56.3241005673367
ENSG00000166821.9	444.796587765733	953.447070997875	669.949845717782	512.858677148291	133.862458736381	161.891668285388	524.884377129942	858.379292646212
ENSG00000241362.2	11.6510662434784	10.6692958097422	8.19868692311971	10.8908213294039	5.01984220261428	0.930411886697632	0	3.3794460340402
ENSG00000140527.15	43.8628376225068	52.3765430660074	22.2535787913249	44.5533599839249	23.4259302788666	1.86082377339526	10.4976875425988	20.2766762042412
ENSG00000259561.1	5.48285470281334	3.87974393081536	0	2.97022399892833	0.83664036710238	0.930411886697632	0	1.12648201134673
ENSG00000206590.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000166823.6	125.420301326855	470.418951611363	510.661071211456	181.183663934628	183.224240395421	93.9716005564609	1304.71259458014	66.4624386694573
ENSG00000259441.2	0	1.93987196540768	14.0548918682052	0	0	0	2.99933929788538	0
ENSG00000188095.6	17.1339209462917	69.8353907546765	25.7673017583762	21.7816426588077	7.52976330392142	9.30411886697632	26.9940536809685	12.3913021248141
ENSG00000166825.15	1350.15297056779	4754.62618721423	1994.62340429612	3095.96348154963	629.990196428092	893.195411229727	5121.37185113929	770.513695761166
ENSG00000157823.17	298.130224465476	481.088247421105	426.331720002225	335.635311878901	228.40282021895	301.453451290033	497.890323448974	223.043438246653
ENSG00000250021.7	0	0	0	0	0	0	0	0
ENSG00000264966.1	0	0	0	0	0	0	0	0
ENSG00000259677.1	0.685356837851668	2.90980794811152	0	0.990074666309442	1.67328073420476	0.930411886697632	1.49966964894269	1.12648201134673
ENSG00000264796.1	0	0	0	0	0	0	0	0
ENSG00000212420.1	0	0	0	0	0	0	0	0
ENSG00000242498.8	1030.77668412891	792.437697869038	951.047683081886	995.025039640989	948.750176294099	733.164566717734	943.292209184953	842.608544487357
ENSG00000252645.1	0	0	0	0	0	0	0	0
ENSG00000259273.1	0	0	0	0	0	0	0	0
ENSG00000280377.1	0	0	0	0	0	0	0	0
ENSG00000140548.10	472.896218117651	507.276518954109	313.892585056583	575.233381125786	871.77926252068	728.512507284246	1016.77602198315	1198.57686007293
ENSG00000265871.1	0	0	0	0	0	2.7912356600929	0	1.12648201134673
ENSG00000273691.1	2.056070513555	0.969935982703841	0	0.990074666309442	0.83664036710238	0	0	0
ENSG00000259291.2	97.3206709749369	133.85116561313	105.411689011539	140.590602615941	62.7480275326785	87.4587173495774	68.9848038513638	99.1304169985126
ENSG00000276376.1	0	0	0	0	0	0	0	0
ENSG00000182054.10	1244.60801753863	2601.3683056117	1425.40028363381	1595.01028742451	2359.32583522871	3012.67368912693	3518.22499641956	10507.8242018423
ENSG00000259685.3	0	0.969935982703841	1.1712409890171	1.98014933261888	0	1.86082377339526	0	18.0237121815478
ENSG00000185033.15	1681.86568008799	2690.60241602045	1063.48681802753	1734.61081537414	1238.22774331152	849.466052554938	691.347708162581	3608.12188234359
ENSG00000240470.3	0	0	0	0	0	0	0	0
ENSG00000225193.5	4.11214102711001	0	3.5137229670513	4.95037333154721	1.67328073420476	0	0	1.12648201134673
ENSG00000185043.13	899.188171261389	1368.57967159512	1482.79109209565	988.094516976823	954.606658863815	1679.39345548923	2197.01603570104	2349.84147566929
ENSG00000183208.13	45.2335512982101	58.1961589622304	67.9319773629919	41.5831359849966	40.1587376209142	45.590182448184	74.9834824471346	58.5770645900302
ENSG00000284626.1	0	0	0	0	0	0	0	0
ENSG00000213471.10	0	0.969935982703841	0	3.96029866523777	0	0	0	0
ENSG00000261147.1	0	0	0	0	0	0	0	0
ENSG00000182768.9	601.057946795913	766.249426336034	788.245185608509	696.022490415538	658.435968909573	567.551250885556	787.326565694913	631.956408365518
ENSG00000275674.1	0	0	0	0	0	0	0	0
ENSG00000228998.4	21.2460619734017	32.0078874292267	45.6783985716669	26.7320159903549	45.1785798235285	11.1649426403716	23.9947143830831	11.2648201134673
ENSG00000270322.1	0	0	0	0	0	0	0	0
ENSG00000275345.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000271396.1	4.11214102711001	3.87974393081536	3.5137229670513	0.990074666309442	7.52976330392142	1.86082377339526	1.49966964894269	0
ENSG00000214433.4	5.48285470281334	2.90980794811152	1.1712409890171	1.98014933261888	0	2.7912356600929	1.49966964894269	1.12648201134673
ENSG00000275803.1	0	1.93987196540768	0	0	0	0	0	0
ENSG00000279980.1	0	0	0	0	0	0	0	0
ENSG00000238244.3	0	0	0	0	0	0	0	0
ENSG00000196391.11	141.183508597444	132.881229630426	86.6718331872655	238.607994580576	76.1342734063166	25.1211209408361	62.9861252555931	113.77468314602
ENSG00000259262.1	1.37071367570334	1.93987196540768	2.3424819780342	1.98014933261888	0	0	0	0
ENSG00000140575.13	5422.5433010824	7358.90430077404	5515.37381728153	7076.06364011358	4593.15561539207	7380.02708528562	8723.57834789964	6049.20840093196
ENSG00000259177.1	0	0.969935982703841	0	0	0	0	0	0
ENSG00000140577.17	1036.25953883172	982.54515047899	1131.41879539052	1161.35758358098	722.020636809354	1098.8164381899	856.311369546277	922.588767292976
ENSG00000259212.1	0	0.969935982703841	3.5137229670513	3.96029866523777	0	3.72164754679053	1.49966964894269	2.25296402269347
ENSG00000259314.1	0	2.90980794811152	0	2.97022399892833	0	0	0	1.12648201134673
ENSG00000259736.1	5.48285470281334	13.5791037578538	7.02744593410261	2.97022399892833	5.01984220261428	10.234530753674	1.49966964894269	1.12648201134673
ENSG00000285560.1	0.685356837851668	1.93987196540768	0	0	0.83664036710238	0.930411886697632	0	0
ENSG00000259746.1	2.056070513555	2.90980794811152	2.3424819780342	0.990074666309442	0	2.7912356600929	0	2.25296402269347
ENSG00000278370.1	0.685356837851668	0	0	0	0	0	0	0
ENSG00000245479.3	1.37071367570334	3.87974393081536	4.6849639560684	1.98014933261888	0.83664036710238	0.930411886697632	0	0
ENSG00000197299.13	34.9531987304351	38.7974393081536	30.4522657144446	39.6029866523777	565.568888161209	322.852924684078	206.954411554092	65.3359566581106
ENSG00000200677.1	0	0	0	0	0	0	1.49966964894269	0
ENSG00000287061.1	0.685356837851668	0	0	0	0.83664036710238	0	0	1.12648201134673
ENSG00000259704.3	15.0778504327367	10.6692958097422	25.7673017583762	18.8114186598794	31.7923339498904	8.37370698027869	1.49966964894269	18.0237121815478
ENSG00000241869.3	0	0	0	0	0	0	0	0
ENSG00000140564.13	1982.05197506702	2036.86556367806	2518.16812638677	1792.03514602009	5711.74378620795	3143.8617651513	1715.62207839044	3582.21279608262
ENSG00000182511.12	524.297980956526	438.411064182136	699.230870443209	672.260698424111	271.071478941171	570.342486545649	329.927322767392	448.339840516
ENSG00000196547.15	1546.85038303121	1273.52594529014	1230.97427945697	1021.75705563134	1556.15108281043	997.401542539862	1000.27965584478	1053.2606806092
ENSG00000259661.1	0	0	0	0	0	0	0	0
ENSG00000184508.12	118.566732948339	129.971421682315	165.144979451411	99.0074666309442	147.248704610019	121.88395715739	127.471920160129	123.913021248141
ENSG00000140553.18	1426.91293640717	1479.15237362336	1548.38058748061	1185.1193755724	1265.0002350588	1364.91423778543	1816.0999448696	1188.4385219708
ENSG00000258384.1	4.11214102711001	2.90980794811152	4.6849639560684	1.98014933261888	1.67328073420476	6.51288320688343	0	4.50592804538694
ENSG00000166965.13	501.681205307421	286.131114897633	351.37229670513	257.419413240455	605.727625782123	339.600338644636	350.92269785259	192.628423940292
ENSG00000198901.14	1.37071367570334	1.93987196540768	0	0.990074666309442	19.2427284433547	3.72164754679053	4.49900894682808	5.63241005673367
ENSG00000284946.1	10.280352567775	8.72942384433456	2.3424819780342	15.8411946609511	97.8869229509784	39.0772992413006	26.9940536809685	14.6442661475075
ENSG00000258725.2	6.85356837851668	0.969935982703841	3.5137229670513	0.990074666309442	8.3664036710238	7.44329509358106	0	0
ENSG00000200142.1	0	0	0	0	1.67328073420476	0.930411886697632	0	0
ENSG00000184056.15	39.0653397575451	32.0078874292267	51.5346035167525	36.6327626534494	36.8121761525047	62.3375964087414	43.4904198193381	28.1620502836684
ENSG00000214432.9	4.79749786496168	2.90980794811152	7.02744593410261	0	5.01984220261428	0.930411886697632	1.49966964894269	1.12648201134673
ENSG00000278514.1	0.685356837851668	0	2.3424819780342	0	1.67328073420476	0	0	0
ENSG00000258542.1	0	0	0	0	0	0	0	0
ENSG00000275929.1	0	0	0	0	0	0	0	0
ENSG00000258665.1	0	0	0	0	0	0	0	0
ENSG00000285661.1	0	0	0	0	0	0	0	0
ENSG00000185518.12	41.1214102711001	38.7974393081536	85.5005921982484	57.4243306459476	22.5892899117643	83.7370698027869	116.97423261753	67.5889206808041
ENSG00000285883.1	0	0	0	0	0	0	0	0
ENSG00000289066.1	0	0	0	0	0	0	0	0
ENSG00000258551.7	0	5.81961589622304	1.1712409890171	2.97022399892833	0	2.7912356600929	31.4930626277965	4.50592804538694
ENSG00000258954.1	0	0	0	0	0	0	0	0
ENSG00000258765.1	0	0	0	0	0	0	0	0
ENSG00000258540.1	0	0	0	0	0	0	0	0
ENSG00000259057.1	0	0	0	0	0	0	0	0
ENSG00000176463.14	686.04219468952	451.020231957286	624.271447146115	789.089509048625	435.88963126034	635.471318614483	400.411796267699	390.889257937317
ENSG00000260661.1	2.74142735140667	0	0	6.9305226641661	1.67328073420476	1.86082377339526	2.99933929788538	2.25296402269347
ENSG00000258761.1	0	0	0	0	0	0	0	0
ENSG00000258726.1	0	0	0	0	0	0	0	0
ENSG00000258925.2	0	0	0	0	0	0	1.49966964894269	0
ENSG00000140557.12	165.856354760104	40.7373112735613	45.6783985716669	130.689855952846	1.67328073420476	15.8170020738597	14.9966964894269	7.88537407942714
ENSG00000239197.1	0	0	0	0	0	0	0	0
ENSG00000258739.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000259170.1	2.056070513555	0	0	0	0	0	0	0
ENSG00000183643.4	0	0	0	0	0	0	0	0
ENSG00000258647.6	13.7071367570334	27.1582075157075	19.9110968132907	28.7121653229738	4.1832018355119	2.7912356600929	20.9953750851977	27.0355682723216
ENSG00000258676.5	12.33642308133	8.72942384433456	3.5137229670513	6.9305226641661	9.20304403812618	0.930411886697632	7.49834824471346	14.6442661475075
ENSG00000260337.4	8.90963889207169	6.78955187892688	5.85620494508551	22.7717173251172	13.3862458736381	0	7.49834824471346	4.50592804538694
ENSG00000271763.1	1.37071367570334	1.93987196540768	0	3.96029866523777	0	0	0	0
ENSG00000185442.13	603.79937414732	1147.43426753864	635.983857036286	724.734655738512	429.196508323521	165.613315832179	764.831520960773	1592.84556404428
ENSG00000259064.2	2.056070513555	0	1.1712409890171	2.97022399892833	0	0.930411886697632	0	2.25296402269347
ENSG00000275965.1	0	0	0	1.98014933261888	0	0	1.49966964894269	0
ENSG00000272298.1	0	0	0	0	0	0	0	0
ENSG00000253954.3	163.114927408697	227.934955935403	147.576364616155	141.58067728225	360.591998221126	250.280797521663	185.959036468894	277.114574791297
ENSG00000258741.6	20.56070513555	19.3987196540768	23.424819780342	25.7419413240455	74.4609926721118	43.7293586747887	28.4937233299112	31.5414963177086
ENSG00000240484.1	0	0	0	1.98014933261888	0	0	0	0
ENSG00000258562.2	0	0	0	0	0	0	0	0
ENSG00000260361.1	5.48285470281334	6.78955187892688	15.2261328572223	7.92059733047554	6.69312293681904	4.65205943348816	7.49834824471346	25.9090862609749
ENSG00000258527.1	2.74142735140667	0	0	0.990074666309442	5.85648256971666	0.930411886697632	2.99933929788538	2.25296402269347
ENSG00000258922.1	0.685356837851668	0.969935982703841	0	0.990074666309442	0	1.86082377339526	0	2.25296402269347
ENSG00000274215.1	0	1.93987196540768	1.1712409890171	0	0	3.72164754679053	0	0
ENSG00000272888.8	1894.32629982201	2192.05532091068	2069.58282759322	1485.11199946416	1108.54848641065	1419.80853910059	1087.26049548345	1414.8614062515
ENSG00000289200.1	0	0	0	0	0	1.86082377339526	0	0
ENSG00000288872.1	0	0	0	0	0	0	0	0
ENSG00000173575.24	2763.35877021793	2848.70198120118	2088.32268341749	3136.55654286831	2274.82515815137	3059.19428346181	2625.92155529865	2432.0746624976
ENSG00000284324.1	0	0	0	0	0	0	0	0
ENSG00000289017.1	0	1.93987196540768	9.36992791213681	4.95037333154721	0	0.930411886697632	0	0
ENSG00000182175.15	1316.57048551305	773.038978214961	900.684320554151	1363.3328155081	1526.03202959474	581.50742918602	226.450116990347	275.98809277995
ENSG00000258611.2	0.685356837851668	0	2.3424819780342	7.92059733047554	7.52976330392142	0.930411886697632	0	0
ENSG00000288991.2	1.37071367570334	0	0	0	0	0	0	0
ENSG00000285663.1	0.685356837851668	0	0	0	0	0	0	0
ENSG00000257060.8	4.11214102711001	0.969935982703841	1.1712409890171	7.92059733047554	5.01984220261428	24.1907090541384	0	1.12648201134673
ENSG00000258888.1	0.685356837851668	0	0	0	2.50992110130714	0	0	0
ENSG00000258971.1	0	0	0	0	0	0	0	0
ENSG00000258909.1	0	0	0	0	0	0	0	0
ENSG00000258787.1	0	0	0	0	0	0	0	0
ENSG00000258631.3	0	0	0	3.96029866523777	0	1.86082377339526	0	1.12648201134673
ENSG00000258754.8	0	1.93987196540768	0	11.8808959957133	0	2.7912356600929	0	0
ENSG00000258627.1	0	0	0	0	0	0	0	0
ENSG00000258476.7	2.056070513555	0	0	13.8610453283322	1.67328073420476	0.930411886697632	0	1.12648201134673
ENSG00000259123.1	0	0	0	0	0	0	0	0
ENSG00000258831.1	0.685356837851668	0.969935982703841	0	0	0	0	0	0
ENSG00000258785.7	0	0	0	0	0	0	0	0
ENSG00000259724.2	0	0	0	0.990074666309442	0	0	0	0
ENSG00000258895.1	0	0	0	0	0	0	0	0
ENSG00000258570.1	0	0	0	0	0	0	0	0
ENSG00000140563.16	204.921694517649	235.694443797033	197.93972714389	249.498815909979	24.262570645969	266.097799595523	202.455402607263	205.019726065106
ENSG00000258632.2	0	0	0	0	0	0	0	0
ENSG00000287328.1	0	0	0	0	0	0	0	0
ENSG00000287950.1	0	0.969935982703841	1.1712409890171	2.97022399892833	0	0	0	0
ENSG00000285866.1	0	0	0	0	0.83664036710238	0	0	0
ENSG00000259331.1	0	0	0	0	0	0	0	0
ENSG00000286917.1	0	0	0	0	0	0	0	0
ENSG00000277654.6	94.5792436235302	44.6170552043767	79.6443872531629	70.2953013079704	18.4060880762524	42.7989467880911	41.9907501703954	27.0355682723216
ENSG00000270017.1	0	0	0	0	0	0	0	0
ENSG00000289464.1	0	0	0	0	0	0	0	0
ENSG00000258433.2	0	0	0	0	0	0	0	0
ENSG00000258773.2	0	0	0	0	0	0	0	0
ENSG00000248441.9	67.1649701094635	32.0078874292267	148.747605605172	182.173738600937	15.8961669749452	57.6855369752532	38.99141087251	41.6798344198292
ENSG00000280304.1	8.22428205422002	3.87974393081536	19.9110968132907	30.6923146555927	3.34656146840952	2.7912356600929	7.49834824471346	11.2648201134673
ENSG00000285700.1	0	0	0	0	0	0	0	0
ENSG00000259134.7	34.9531987304351	13.5791037578538	50.3633625277354	124.74940795499	2.50992110130714	23.2602971674408	22.4950447341404	36.0474243630955
ENSG00000258489.4	0	0	0	0.990074666309442	0	0	0	1.12648201134673
ENSG00000275016.5	2.056070513555	0.969935982703841	0	0	0	0	0	1.12648201134673
ENSG00000222076.1	0	0	0	0	0	0	0	0
ENSG00000275443.2	4.79749786496168	1.93987196540768	1.1712409890171	1.98014933261888	0	0	1.49966964894269	0
ENSG00000259702.3	0.685356837851668	0	0	2.97022399892833	0	0	0	24.7826042496282
ENSG00000273771.1	33.5824850547317	25.2183355502999	70.2744593410261	28.7121653229738	0	7.44329509358106	5.99867859577077	7.88537407942714
ENSG00000247809.11	93.8938867856785	35.8876313600421	89.0143151652997	127.719631953918	16.7328073420476	13.9561783004645	20.9953750851977	39.4268703971357
ENSG00000280048.1	0.685356837851668	0.969935982703841	8.19868692311971	0.990074666309442	0	0	0	0
ENSG00000277135.1	2.74142735140667	1.93987196540768	18.7398558242736	10.8908213294039	0	1.86082377339526	0	2.25296402269347
ENSG00000259359.2	0	0	0	1.98014933261888	0	0	0	0
ENSG00000278146.1	0	0	1.1712409890171	0.990074666309442	0	0	0	0
ENSG00000259763.2	5.48285470281334	0.969935982703841	0	0.990074666309442	0	1.86082377339526	0	0
ENSG00000280291.1	0	0	0	0	0	0	0	3.3794460340402
ENSG00000185551.15	3273.94961441742	1908.83401396116	3690.58035639289	4136.53195584085	1137.83089925924	1525.87549418412	1099.25785267499	3114.72276137372
ENSG00000283888.1	0	0	0	0	0	0	0	0
ENSG00000275322.1	6.16821154066501	1.93987196540768	10.5411689011539	16.8312693272605	3.34656146840952	0	4.49900894682808	39.4268703971357
ENSG00000259275.5	32.2117713790284	22.3085276021883	51.5346035167525	68.3151519753515	1.67328073420476	21.3994733940455	14.9966964894269	30.4150143063618
ENSG00000259614.2	0	0	0	0.990074666309442	0	0	0	0
ENSG00000259542.5	0	0	0	0	0	0	0	0
ENSG00000259312.1	0	0	0	0	0	0	0	0
ENSG00000250825.1	0	0	0	0	0	0	0	0
ENSG00000242295.1	0.685356837851668	0	0	0	0	0	0	0
ENSG00000259534.1	0	0	0	0	0	0	0	0
ENSG00000222617.1	0	0	0	0	0	0	0	0
ENSG00000274079.1	0	0	0	0	0	0	0	0
ENSG00000259340.2	0	0	0	0	0	0.930411886697632	0	0
ENSG00000214424.5	13.0217799191817	14.5490397405576	4.6849639560684	4.95037333154721	11.7129651394333	7.44329509358106	4.49900894682808	4.50592804538694
ENSG00000291301.1	0	0	0	0	0	0	0	0
ENSG00000259282.5	0	0	0	0	0	0	0	0
ENSG00000185594.7	0	0	0	0	0	0	0	0
ENSG00000223120.1	0	0	0	0	0	0	0	0
ENSG00000259485.2	0	0	0	0	0	0	0	1.12648201134673
ENSG00000259403.2	0	0	0	0	0	0	0	0
ENSG00000259664.3	0	0.969935982703841	0	0	0	0	0	1.12648201134673
ENSG00000242863.3	0	0	0	0	0	0	0	0
ENSG00000251729.1	0	0	0	0	0	0	0	0
ENSG00000279091.1	0	0	0	0	0	0	0	0
ENSG00000259582.4	0	0	0	0	0	0	0	0
ENSG00000287267.1	0	0	0	0	0	0	0	0
ENSG00000287321.1	0	0	0	0	0	0	0	0
ENSG00000251209.10	13.0217799191817	1.93987196540768	12.8836508791881	13.8610453283322	23.4259302788666	3.72164754679053	0	0
ENSG00000259870.1	0	0	0	0	0	0	0	0
ENSG00000287000.1	0	0	0	0	0	0	0	0
ENSG00000140450.9	1005.4184811284	1005.82361406388	818.697451322954	988.094516976823	870.105981786475	1110.91179271697	1298.71391598437	1248.14206857218
ENSG00000259478.2	1.37071367570334	0.969935982703841	0	0	0	0	0	4.50592804538694
ENSG00000258483.4	0	0	0	0	0.83664036710238	13.9561783004645	0	0
ENSG00000283372.1	0	0	0	0	0	0	0	0
ENSG00000259199.2	0	0	0	0	0	0	0	0
ENSG00000222361.1	0	0	0	0	0	0	0	0
ENSG00000259611.2	0	0	0	0	0	0	0	0
ENSG00000259320.2	0	0	0	0.990074666309442	0	0	0	0
ENSG00000259266.1	0	0	0	0	0	0	0	0
ENSG00000259041.1	0	0	0	0	0	0	0	0
ENSG00000274312.1	8.90963889207169	1.93987196540768	24.5960607693591	3.96029866523777	0	1.86082377339526	2.99933929788538	1.12648201134673
ENSG00000277987.3	8.90963889207169	4.8496799135192	18.7398558242736	13.8610453283322	0	0.930411886697632	1.49966964894269	1.12648201134673
ENSG00000283597.3	2.056070513555	0	0	2.97022399892833	0	0	2.99933929788538	0
